0.06176603399944724515 	1.04019702099958522012	2.78617627499988884665	3.88813932999892131193	
0.05026560700025584083 	1.12183432599977095379	2.98757929000021249522	4.15967922300023928983	
0.04465954700026486535 	0.93307861399989633355	3.24335759799942024983	4.22109575899958144873	
0.05144250800003646873 	0.89550573900032759411	3.33630394299962063087	4.28325218999998469371	
0.04642535200036945753 	0.90037507499982893933	3.09399965800002973992	4.04080008500022813678	
0.06223494000005302951 	0.87469325400070374599	2.73741277599947352428	3.67434097000023029977	
0.06348887800049851649 	1.13131906500075274380	2.82437593399936304195	4.01918387700061430223	
0.06690050499946664786 	1.18296616399948106846	2.93499685999995563179	4.18486352899890334811	
0.07353749499998230021 	0.96677120300046226475	3.42601029600064066472	4.46631899400108522968	
0.06882799400045769289 	0.90085138599988567876	3.44938096999976551160	4.41906035000010888325	
